Calculation summary:						
						
Room ID	Room name	Analysis calculation				
Analysis calculation needs to be performed						
						
						
Room 3B000008 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 2B000037 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3B00000F (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3B000005 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3L000013 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3B000011 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3B000015 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3B00000E (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 2B000034 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3L000000 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 2B000031 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 2B00002F (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 2B00002E (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 2B00002B (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 2B00002A (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 2B000029 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3B000003 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3K000002 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3L00000A (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3L00000D (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3L000011 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3L00000F (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3L000010 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3B000013 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3B000012 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3K000001 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 2B00004D (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3B000010 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 2B00004B (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 2B000044 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3B000018 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 2B000043 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 2B000051 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3B000016 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3L000020 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 2B00003D (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3B00001A (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 2B00004A (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3B000006 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3L00001D (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3B000017 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 2L000015 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 2B000039 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 3L000003 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 2B00003A (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 2B000049 (+3 Bedroom)						
						
Analysis calculation needs to be performed						
						
						
Room 2C000004 (+3 Circulation)						
						
Analysis calculation needs to be performed						
						
						
Room 3C000000 (+3 Circulation)						
						
Analysis calculation needs to be performed						
						
						
Room 2C000002 (+3 Circulation)						
						
Analysis calculation needs to be performed						
						
						
Room 3C000009 (+3 Circulation)						
						
Analysis calculation needs to be performed						
						
						
Room 3C000001 (+3 Circulation)						
						
Analysis calculation needs to be performed						
						
						
Room 3L000016 (+3 Void)						
						
Analysis calculation needs to be performed						
						
						
Room 3B00000D (+3 Void)						
						
Analysis calculation needs to be performed						
						
						
Room 3L000002 (+3 Void)						
						
Analysis calculation needs to be performed						
						
						
Room 1_000001 (-1 Auxiliaryroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1_00000A (-1 Auxiliaryroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1_000006 (-1 Auxiliaryroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1_000008 (-1 Auxiliaryroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1_000005 (-1 Auxiliaryroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1_00000C (-1 Auxiliaryroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1_000007 (-1 Circulation)						
						
Analysis calculation needs to be performed						
						
						
Room 1_000003 (-1 Circulation)						
						
Analysis calculation needs to be performed						
						
						
Room 1_000009 (-1 Circulation)						
						
Analysis calculation needs to be performed						
						
						
Room 1_00000B (-1 Circulation)						
						
Analysis calculation needs to be performed						
						
						
Room 1_00000D (-1 Circulation)						
						
Analysis calculation needs to be performed						
						
						
Room 1_000004 (-1 Circulation)						
						
Analysis calculation needs to be performed						
						
						
Room 1G000002 (-1 Elevator)						
						
Analysis calculation needs to be performed						
						
						
Room 1G00001B (-1 Garage)						
						
Analysis calculation needs to be performed						
						
						
Room 1G000007 (-1 Garage)						
						
Analysis calculation needs to be performed						
						
						
Room 1G00000C (-1 Garage)						
						
Analysis calculation needs to be performed						
						
						
Room 1G00001D (-1 Garage)						
						
Analysis calculation needs to be performed						
						
						
Room 1G00001A (-1 Garage)						
						
Analysis calculation needs to be performed						
						
						
Room 1G000013 (-1 Garage)						
						
Analysis calculation needs to be performed						
						
						
Room 1G000022 (-1 Garage)						
						
Analysis calculation needs to be performed						
						
						
Room 1G000023 (-1 Garage)						
						
Analysis calculation needs to be performed						
						
						
Room 1G00000B (-1 Garage)						
						
Analysis calculation needs to be performed						
						
						
Room 1G000014 (-1 Garage)						
						
Analysis calculation needs to be performed						
						
						
Room 1G000019 (-1 Garage)						
						
Analysis calculation needs to be performed						
						
						
Room 1G000004 (-1 Garage)						
						
Analysis calculation needs to be performed						
						
						
Room 1_000011 (-1 Garage)						
						
Analysis calculation needs to be performed						
						
						
Room 1G000012 (-1 Garage)						
						
Analysis calculation needs to be performed						
						
						
Room 1G000000 (-1 Garage)						
						
Analysis calculation needs to be performed						
						
						
Room 1G000021 (-1 Garage)						
						
Analysis calculation needs to be performed						
						
						
Room 1G00000D (-1 Garage)						
						
Analysis calculation needs to be performed						
						
						
Room 1G000020 (-1 Garage)						
						
Analysis calculation needs to be performed						
						
						
Room 1G00000F (-1 Garage)						
						
Analysis calculation needs to be performed						
						
						
Room 1G000010 (-1 Garage)						
						
Analysis calculation needs to be performed						
						
						
Room 1G000008 (-1 TechnicalRoom)						
						
Analysis calculation needs to be performed						
						
						
Room 1G00001F (-1 TechnicalRoom)						
						
Analysis calculation needs to be performed						
						
						
Room 1G000003 (-1 TechnicalRoom)						
						
Analysis calculation needs to be performed						
						
						
Room 1G000005 (-1 TechnicalRoom)						
						
Analysis calculation needs to be performed						
						
						
Room 1G000006 (-1 TechnicalRoom)						
						
Analysis calculation needs to be performed						
						
						
Room 1_00000E (-1 Technicalroom)						
						
Analysis calculation needs to be performed						
						
						
Room 1_00000F (-1 Technicalroom)						
						
Analysis calculation needs to be performed						
